Date,Item Code,Wholesale Price (EUR/kg)
2023-02-15,102900005116530,2.23
2023-02-15,102900005116547,1.68
2023-02-15,102900005116714,1.06
2023-02-15,102900005116790,0.39
2023-02-15,102900005116837,0.91
2023-02-15,102900005116899,0.51
2023-02-15,102900005117209,3.14
2023-02-15,102900005118831,0.51
2023-02-15,102900005122654,0.64
2023-02-15,102900011002414,2.37
2023-02-15,102900011006948,2.01
2023-02-15,102900011008164,1.19
2023-02-15,102900011010891,1.09
2023-02-15,102900011013274,1.09
2023-02-15,102900011016701,1.52
2023-02-15,102900011021842,1.29
2023-02-15,102900011030059,0.54
2023-02-15,102900011030097,0.59
2023-02-15,102900011030110,0.41
2023-02-15,102900011030141,0.36
2023-02-15,102900011030905,0.33
2023-02-15,102900011030929,0.27
2023-02-15,102900011031100,0.13
2023-02-15,102900011032022,0.27
2023-02-15,102900011032237,0.3
2023-02-15,102900011032251,0.37
2023-02-15,102900011032343,3.04
2023-02-15,102900011032350,1.66
2023-02-15,102900011032367,1.98
2023-02-15,102900011032480,4.67
2023-02-15,102900011033944,1.29
2023-02-15,102900011034026,0.99
2023-02-15,102900011034224,0.37
2023-02-15,102900011034231,0.5
2023-02-15,102900011034330,0.62
2023-02-15,102900011035078,1.32
2023-02-15,102900011035740,1.2
2023-02-15,102900011035788,0.45
2023-02-15,102900051000463,1.82
2023-02-15,102900051010455,1.39
2023-02-15,106930274620090,0.49
2023-02-15,106949711300259,0.62
2023-02-16,102900005115762,2.05
2023-02-16,102900005115786,2.46
2023-02-16,102900005115793,2.14
2023-02-16,102900005115823,1.01
2023-02-16,102900005115885,2.01
2023-02-16,102900005115908,1.1
2023-02-16,102900005115960,0.12
2023-02-16,102900005116257,1.43
2023-02-16,102900005116509,1.39
2023-02-16,102900005116530,2.23
2023-02-16,102900005116714,1.05
2023-02-16,102900005116790,0.38
2023-02-16,102900005116837,0.91
2023-02-16,102900005116899,0.52
2023-02-16,102900005117209,3.14
2023-02-16,102900005118831,0.51
2023-02-16,102900005122654,0.66
2023-02-16,102900011000571,1.27
2023-02-16,102900011001219,2.31
2023-02-16,102900011007044,0.5
2023-02-16,102900011008164,0.98
2023-02-16,102900011010891,1.09
2023-02-16,102900011013274,1.09
2023-02-16,102900011016701,1.52
2023-02-16,102900011021842,1.29
2023-02-16,102900011030059,0.55
2023-02-16,102900011030097,0.58
2023-02-16,102900011030110,0.4
2023-02-16,102900011030141,0.36
2023-02-16,102900011030905,0.34
2023-02-16,102900011030929,0.27
2023-02-16,102900011031100,0.14
2023-02-16,102900011031216,1.28
2023-02-16,102900011032022,0.27
2023-02-16,102900011032237,0.3
2023-02-16,102900011032244,0.46
2023-02-16,102900011032251,0.38
2023-02-16,102900011032343,3.04
2023-02-16,102900011032350,1.66
2023-02-16,102900011032367,2.01
2023-02-16,102900011032848,0.22
2023-02-16,102900011033944,1.29
2023-02-16,102900011034026,0.97
2023-02-16,102900011034224,0.37
2023-02-16,102900011034231,0.5
2023-02-16,102900011034330,0.63
2023-02-16,102900011034439,0.22
2023-02-16,102900011035078,1.32
2023-02-16,102900011035740,1.2
2023-02-16,102900011035788,0.45
2023-02-16,102900051000463,1.8
2023-02-16,102900051009336,2.59
2023-02-16,102900051010455,1.39
2023-02-16,106930274620090,0.49
2023-02-16,106949711300259,0.6
2023-02-17,102900005115762,2.1
2023-02-17,102900005115786,2.4
2023-02-17,102900005115793,2.14
2023-02-17,102900005115823,1.01
2023-02-17,102900005115885,2.01
2023-02-17,102900005115908,1.29
2023-02-17,102900005115960,0.12
2023-02-17,102900005116257,1.54
2023-02-17,102900005116509,1.42
2023-02-17,102900005116530,2.23
2023-02-17,102900005116714,1.05
2023-02-17,102900005116790,0.38
2023-02-17,102900005116837,0.9
2023-02-17,102900005116899,0.53
2023-02-17,102900005117209,3.14
2023-02-17,102900005118831,0.52
2023-02-17,102900005122654,0.7
2023-02-17,102900011000571,1.25
2023-02-17,102900011007044,0.5
2023-02-17,102900011007471,2.92
2023-02-17,102900011009970,0.74
2023-02-17,102900011010891,1.09
2023-02-17,102900011013274,1.09
2023-02-17,102900011016701,1.73
2023-02-17,102900011021842,1.29
2023-02-17,102900011030059,0.55
2023-02-17,102900011030097,0.58
2023-02-17,102900011030110,0.39
2023-02-17,102900011030905,0.34
2023-02-17,102900011030929,0.27
2023-02-17,102900011031100,0.14
2023-02-17,102900011031216,1.29
2023-02-17,102900011031926,0.51
2023-02-17,102900011032022,0.27
2023-02-17,102900011032237,0.3
2023-02-17,102900011032244,0.54
2023-02-17,102900011032251,0.37
2023-02-17,102900011032343,3.04
2023-02-17,102900011032350,1.66
2023-02-17,102900011032367,2.07
2023-02-17,102900011032480,4.68
2023-02-17,102900011032848,0.22
2023-02-17,102900011033944,1.28
2023-02-17,102900011034026,0.91
2023-02-17,102900011034224,0.37
2023-02-17,102900011034231,0.5
2023-02-17,102900011034330,0.62
2023-02-17,102900011034439,0.22
2023-02-17,102900011035078,1.34
2023-02-17,102900011035740,1.2
2023-02-17,102900011035788,0.45
2023-02-17,102900011036266,0.61
2023-02-17,102900051000463,1.82
2023-02-17,102900051009336,2.58
2023-02-17,102900051010455,1.39
2023-02-17,106930274620090,0.48
2023-02-17,106949711300259,0.6
2023-02-18,102900005115762,2.1
2023-02-18,102900005115786,2.37
2023-02-18,102900005115793,2.13
2023-02-18,102900005115823,1.01
2023-02-18,102900005115885,2.02
2023-02-18,102900005115908,1.33
2023-02-18,102900005115960,0.12
2023-02-18,102900005116257,1.38
2023-02-18,102900005116509,1.44
2023-02-18,102900005116530,2.23
2023-02-18,102900005116714,1.07
2023-02-18,102900005116790,0.38
2023-02-18,102900005116837,0.96
2023-02-18,102900005116899,0.54
2023-02-18,102900005117209,3.14
2023-02-18,102900005118831,0.51
2023-02-18,102900005122654,0.75
2023-02-18,102900011000571,1.04
2023-02-18,102900011001219,2.32
2023-02-18,102900011002414,2.38
2023-02-18,102900011006948,2.29
2023-02-18,102900011007044,0.5
2023-02-18,102900011007471,2.92
2023-02-18,102900011010891,1.24
2023-02-18,102900011013274,1.09
2023-02-18,102900011016701,1.79
2023-02-18,102900011021842,1.29
2023-02-18,102900011030059,0.52
2023-02-18,102900011030097,0.56
2023-02-18,102900011030110,0.39
2023-02-18,102900011030141,0.36
2023-02-18,102900011030905,0.35
2023-02-18,102900011030929,0.28
2023-02-18,102900011031100,0.16
2023-02-18,102900011031926,0.51
2023-02-18,102900011032022,0.26
2023-02-18,102900011032237,0.3
2023-02-18,102900011032244,0.52
2023-02-18,102900011032251,0.38
2023-02-18,102900011032343,3.11
2023-02-18,102900011032848,0.22
2023-02-18,102900011033944,1.24
2023-02-18,102900011034026,0.81
2023-02-18,102900011034224,0.36
2023-02-18,102900011034231,0.49
2023-02-18,102900011034330,0.62
2023-02-18,102900011034439,0.22
2023-02-18,102900011035078,1.34
2023-02-18,102900011035740,1.19
2023-02-18,102900011035788,0.45
2023-02-18,102900051009336,2.56
2023-02-18,102900051010455,1.39
2023-02-18,106930274620090,0.46
2023-02-18,106949711300259,0.59
2023-02-18,106971533455008,0.47
2023-02-19,102900005115762,2.13
2023-02-19,102900005115786,2.33
2023-02-19,102900005115793,2.13
2023-02-19,102900005115823,1.18
2023-02-19,102900005115908,1.33
2023-02-19,102900005115960,0.12
2023-02-19,102900005116257,1.58
2023-02-19,102900005116509,1.44
2023-02-19,102900005116530,2.23
2023-02-19,102900005116714,1.08
2023-02-19,102900005116790,0.38
2023-02-19,102900005116837,1.09
2023-02-19,102900005116899,0.53
2023-02-19,102900005117209,3.14
2023-02-19,102900005118831,0.5
2023-02-19,102900005119975,2.17
2023-02-19,102900005122654,0.75
2023-02-19,102900011007044,0.53
2023-02-19,102900011008515,2.02
2023-02-19,102900011010891,1.27
2023-02-19,102900011013274,1.06
2023-02-19,102900011016701,1.8
2023-02-19,102900011021842,1.27
2023-02-19,102900011023464,1.19
2023-02-19,102900011030059,0.54
2023-02-19,102900011030097,0.53
2023-02-19,102900011030110,0.38
2023-02-19,102900011030905,0.34
2023-02-19,102900011030929,0.27
2023-02-19,102900011031100,0.17
2023-02-19,102900011031216,1.29
2023-02-19,102900011031926,0.52
2023-02-19,102900011032022,0.25
2023-02-19,102900011032237,0.3
2023-02-19,102900011032244,0.49
2023-02-19,102900011032251,0.41
2023-02-19,102900011032343,3.24
2023-02-19,102900011032480,4.68
2023-02-19,102900011032848,0.22
2023-02-19,102900011033944,1.24
2023-02-19,102900011034026,0.83
2023-02-19,102900011034224,0.36
2023-02-19,102900011034231,0.49
2023-02-19,102900011034330,0.63
2023-02-19,102900011034439,0.22
2023-02-19,102900011035078,1.36
2023-02-19,102900011035740,1.19
2023-02-19,102900051000463,1.83
2023-02-19,102900051009336,2.56
2023-02-19,102900051010455,1.39
2023-02-19,106949711300259,0.59
2023-02-19,106971533455008,0.48
2023-02-20,102900005115786,2.33
2023-02-20,102900005115793,2.13
2023-02-20,102900005115823,1.22
2023-02-20,102900005115908,1.33
2023-02-20,102900005115960,0.12
2023-02-20,102900005116257,1.58
2023-02-20,102900005116530,2.23
2023-02-20,102900005116547,0.02
2023-02-20,102900005116714,1.08
2023-02-20,102900005116790,0.38
2023-02-20,102900005116837,1.14
2023-02-20,102900005116899,0.52
2023-02-20,102900005118831,0.53
2023-02-20,102900005119975,2.16
2023-02-20,102900005122654,0.76
2023-02-20,102900011000328,1.25
2023-02-20,102900011007044,0.56
2023-02-20,102900011007495,4.32
2023-02-20,102900011008515,2.02
2023-02-20,102900011010891,1.27
2023-02-20,102900011013274,1.04
2023-02-20,102900011016701,1.84
2023-02-20,102900011021842,1.26
2023-02-20,102900011023464,1.19
2023-02-20,102900011030059,0.54
2023-02-20,102900011030097,0.54
2023-02-20,102900011030110,0.4
2023-02-20,102900011030905,0.33
2023-02-20,102900011030929,0.27
2023-02-20,102900011031100,0.18
2023-02-20,102900011032022,0.26
2023-02-20,102900011032237,0.26
2023-02-20,102900011032244,0.43
2023-02-20,102900011032251,0.42
2023-02-20,102900011032480,4.67
2023-02-20,102900011032848,0.22
2023-02-20,102900011033944,1.25
2023-02-20,102900011034026,0.83
2023-02-20,102900011034224,0.36
2023-02-20,102900011034231,0.48
2023-02-20,102900011034330,0.63
2023-02-20,102900011034439,0.22
2023-02-20,102900011035740,1.19
2023-02-20,102900051000463,1.84
2023-02-20,102900051009336,2.52
2023-02-20,102900051010455,1.39
2023-02-20,106930274620090,0.46
2023-02-20,106949711300259,0.55
2023-02-20,106971533455008,0.47
2023-02-21,102900005115762,2.13
2023-02-21,102900005115786,2.31
2023-02-21,102900005115823,1.22
2023-02-21,102900005115908,1.46
2023-02-21,102900005115960,0.12
2023-02-21,102900005116257,1.58
2023-02-21,102900005116509,1.51
2023-02-21,102900005116530,2.23
2023-02-21,102900005116714,1.08
2023-02-21,102900005116790,0.37
2023-02-21,102900005116837,1.11
2023-02-21,102900005116899,0.51
2023-02-21,102900005117209,3.14
2023-02-21,102900005118831,0.55
2023-02-21,102900005119975,2.08
2023-02-21,102900005122654,0.76
2023-02-21,102900011000328,1.25
2023-02-21,102900011001219,2.45
2023-02-21,102900011002414,2.38
2023-02-21,102900011007044,0.56
2023-02-21,102900011007471,2.93
2023-02-21,102900011009970,0.75
2023-02-21,102900011010891,1.27
2023-02-21,102900011013274,1.02
2023-02-21,102900011016701,1.88
2023-02-21,102900011021842,1.28
2023-02-21,102900011023464,1.19
2023-02-21,102900011030059,0.54
2023-02-21,102900011030097,0.54
2023-02-21,102900011030110,0.4
2023-02-21,102900011030905,0.33
2023-02-21,102900011031100,0.21
2023-02-21,102900011032022,0.26
2023-02-21,102900011032237,0.26
2023-02-21,102900011032244,0.43
2023-02-21,102900011032251,0.42
2023-02-21,102900011032848,0.22
2023-02-21,102900011033944,1.22
2023-02-21,102900011034026,0.79
2023-02-21,102900011034231,0.48
2023-02-21,102900011034330,0.62
2023-02-21,102900011034439,0.22
2023-02-21,102900011035078,1.42
2023-02-21,102900011035740,1.14
2023-02-21,102900051010455,1.39
2023-02-21,106949711300259,0.55
2023-02-21,106971533455008,0.45
2023-02-22,102900005115762,2.18
2023-02-22,102900005115786,2.25
2023-02-22,102900005115823,1.16
2023-02-22,102900005115908,1.7
2023-02-22,102900005115960,0.12
2023-02-22,102900005116257,1.56
2023-02-22,102900005116509,1.63
2023-02-22,102900005116530,2.23
2023-02-22,102900005116714,1.09
2023-02-22,102900005116790,0.37
2023-02-22,102900005116837,1.07
2023-02-22,102900005116899,0.51
2023-02-22,102900005117209,3.14
2023-02-22,102900005118831,0.53
2023-02-22,102900005119975,2.08
2023-02-22,102900005122654,0.76
2023-02-22,102900011000328,1.25
2023-02-22,102900011001219,2.7
2023-02-22,102900011006948,2.59
2023-02-22,102900011007044,0.56
2023-02-22,102900011007464,9.08
2023-02-22,102900011008133,5.1
2023-02-22,102900011010891,1.27
2023-02-22,102900011013274,1.0
2023-02-22,102900011016701,1.91
2023-02-22,102900011021842,1.28
2023-02-22,102900011023464,1.19
2023-02-22,102900011030059,0.55
2023-02-22,102900011030097,0.54
2023-02-22,102900011030110,0.4
2023-02-22,102900011030141,0.36
2023-02-22,102900011030905,0.33
2023-02-22,102900011031100,0.22
2023-02-22,102900011031926,0.52
2023-02-22,102900011032022,0.38
2023-02-22,102900011032237,0.35
2023-02-22,102900011032244,0.43
2023-02-22,102900011032251,0.42
2023-02-22,102900011032848,0.22
2023-02-22,102900011033944,1.22
2023-02-22,102900011034026,0.74
2023-02-22,102900011034224,0.36
2023-02-22,102900011034231,0.49
2023-02-22,102900011034330,0.62
2023-02-22,102900011034439,0.22
2023-02-22,102900011035078,1.44
2023-02-22,102900011035740,1.14
2023-02-22,102900051000463,1.88
2023-02-22,102900051010455,1.39
2023-02-22,106949711300259,0.56
2023-02-22,106971533455008,0.45
2023-02-23,102900005115762,2.54
2023-02-23,102900005115786,2.44
2023-02-23,102900005115823,1.13
2023-02-23,102900005115960,0.12
2023-02-23,102900005116257,1.59
2023-02-23,102900005116509,1.63
2023-02-23,102900005116530,2.23
2023-02-23,102900005116714,1.09
2023-02-23,102900005116790,0.37
2023-02-23,102900005116837,0.81
2023-02-23,102900005116899,0.5
2023-02-23,102900005117209,3.39
2023-02-23,102900005118831,0.52
2023-02-23,102900005119975,1.95
2023-02-23,102900005122654,0.77
2023-02-23,102900011000328,1.25
2023-02-23,102900011001219,2.81
2023-02-23,102900011006948,2.43
2023-02-23,102900011007044,0.57
2023-02-23,102900011007464,9.09
2023-02-23,102900011007495,3.63
2023-02-23,102900011008133,5.1
2023-02-23,102900011009970,0.74
2023-02-23,102900011010891,1.27
2023-02-23,102900011013274,0.99
2023-02-23,102900011016701,2.04
2023-02-23,102900011021842,1.29
2023-02-23,102900011023464,1.19
2023-02-23,102900011030059,0.53
2023-02-23,102900011030097,0.49
2023-02-23,102900011030110,0.43
2023-02-23,102900011030905,0.33
2023-02-23,102900011031100,0.23
2023-02-23,102900011031216,1.56
2023-02-23,102900011031926,0.48
2023-02-23,102900011032022,0.48
2023-02-23,102900011032237,0.35
2023-02-23,102900011032244,0.42
2023-02-23,102900011032251,0.42
2023-02-23,102900011032480,5.54
2023-02-23,102900011032848,0.22
2023-02-23,102900011033944,1.21
2023-02-23,102900011034026,0.78
2023-02-23,102900011034231,0.46
2023-02-23,102900011034330,0.62
2023-02-23,102900011034439,0.22
2023-02-23,102900011035078,1.47
2023-02-23,102900011035740,1.14
2023-02-23,102900051000463,1.89
2023-02-23,102900051010455,1.39
2023-02-23,106930274620090,0.46
2023-02-23,106949711300259,0.56
2023-02-23,106971533455008,0.45
2023-02-24,102900005115762,2.54
2023-02-24,102900005115786,2.47
2023-02-24,102900005115823,1.13
2023-02-24,102900005115960,0.12
2023-02-24,102900005116257,1.59
2023-02-24,102900005116509,1.63
2023-02-24,102900005116530,2.23
2023-02-24,102900005116714,1.09
2023-02-24,102900005116790,0.45
2023-02-24,102900005116837,0.79
2023-02-24,102900005116899,0.52
2023-02-24,102900005117209,3.83
2023-02-24,102900005118831,0.52
2023-02-24,102900005122654,0.76
2023-02-24,102900011000328,1.25
2023-02-24,102900011001219,2.35
2023-02-24,102900011006948,2.43
2023-02-24,102900011007044,0.56
2023-02-24,102900011007464,7.65
2023-02-24,102900011008133,5.1
2023-02-24,102900011008485,1.8
2023-02-24,102900011009970,0.74
2023-02-24,102900011010891,1.27
2023-02-24,102900011013274,0.98
2023-02-24,102900011016701,2.02
2023-02-24,102900011021842,1.3
2023-02-24,102900011023464,1.19
2023-02-24,102900011030059,0.52
2023-02-24,102900011030097,0.49
2023-02-24,102900011030110,0.43
2023-02-24,102900011030905,0.36
2023-02-24,102900011031100,0.21
2023-02-24,102900011031926,0.47
2023-02-24,102900011032022,0.48
2023-02-24,102900011032237,0.33
2023-02-24,102900011032244,0.49
2023-02-24,102900011032251,0.42
2023-02-24,102900011032848,0.22
2023-02-24,102900011033944,1.2
2023-02-24,102900011034026,0.8
2023-02-24,102900011034231,0.44
2023-02-24,102900011034330,0.62
2023-02-24,102900011034439,0.22
2023-02-24,102900011035078,1.47
2023-02-24,102900011035740,1.14
2023-02-24,102900051000463,1.93
2023-02-24,102900051010455,1.39
2023-02-24,106949711300259,0.54
2023-02-24,106971533455008,0.45
2023-02-25,102900005115762,2.39
2023-02-25,102900005115786,2.54
2023-02-25,102900005115823,1.03
2023-02-25,102900005115908,1.54
2023-02-25,102900005115960,0.12
2023-02-25,102900005116257,1.59
2023-02-25,102900005116509,1.63
2023-02-25,102900005116530,2.23
2023-02-25,102900005116714,1.09
2023-02-25,102900005116790,0.54
2023-02-25,102900005116837,0.78
2023-02-25,102900005116899,0.51
2023-02-25,102900005117209,3.83
2023-02-25,102900005118831,0.53
2023-02-25,102900005122654,0.75
2023-02-25,102900011000328,1.25
2023-02-25,102900011001219,2.36
2023-02-25,102900011006948,2.43
2023-02-25,102900011007044,0.55
2023-02-25,102900011007471,2.91
2023-02-25,102900011008133,5.11
2023-02-25,102900011010891,1.27
2023-02-25,102900011013274,0.95
2023-02-25,102900011016701,2.02
2023-02-25,102900011021842,1.3
2023-02-25,102900011023464,1.18
2023-02-25,102900011030059,0.48
2023-02-25,102900011030097,0.48
2023-02-25,102900011030110,0.41
2023-02-25,102900011030905,0.33
2023-02-25,102900011031100,0.21
2023-02-25,102900011031926,0.48
2023-02-25,102900011032022,0.51
2023-02-25,102900011032237,0.33
2023-02-25,102900011032244,0.49
2023-02-25,102900011032251,0.42
2023-02-25,102900011032343,0.61
2023-02-25,102900011032848,0.22
2023-02-25,102900011033944,1.17
2023-02-25,102900011034026,0.81
2023-02-25,102900011034231,0.42
2023-02-25,102900011034330,0.62
2023-02-25,102900011034439,0.22
2023-02-25,102900011035078,1.51
2023-02-25,102900011035740,1.07
2023-02-25,102900051010455,1.39
2023-02-25,106949711300259,0.53
2023-02-25,106971533455008,0.42
2023-02-26,102900005115762,2.13
2023-02-26,102900005115823,0.96
2023-02-26,102900005115908,1.54
2023-02-26,102900005115960,0.12
2023-02-26,102900005115977,2.55
2023-02-26,102900005116257,1.81
2023-02-26,102900005116509,1.62
2023-02-26,102900005116530,2.23
2023-02-26,102900005116714,1.09
2023-02-26,102900005116790,0.54
2023-02-26,102900005116837,0.86
2023-02-26,102900005116899,0.52
2023-02-26,102900005116943,1.64
2023-02-26,102900005117209,3.52
2023-02-26,102900005118831,0.52
2023-02-26,102900005122654,0.75
2023-02-26,102900011000328,1.25
2023-02-26,102900011006948,2.11
2023-02-26,102900011007044,0.55
2023-02-26,102900011007471,2.91
2023-02-26,102900011008515,1.81
2023-02-26,102900011013274,0.92
2023-02-26,102900011016701,2.22
2023-02-26,102900011021842,1.3
2023-02-26,102900011023464,1.12
2023-02-26,102900011030059,0.49
2023-02-26,102900011030097,0.47
2023-02-26,102900011030110,0.4
2023-02-26,102900011030905,0.33
2023-02-26,102900011031100,0.21
2023-02-26,102900011031216,1.28
2023-02-26,102900011031926,0.48
2023-02-26,102900011032022,0.52
2023-02-26,102900011032237,0.28
2023-02-26,102900011032244,0.5
2023-02-26,102900011032251,0.51
2023-02-26,102900011032343,0.61
2023-02-26,102900011032480,3.09
2023-02-26,102900011032848,0.22
2023-02-26,102900011033944,1.16
2023-02-26,102900011034026,0.82
2023-02-26,102900011034231,0.41
2023-02-26,102900011034330,0.62
2023-02-26,102900011035078,1.53
2023-02-26,102900011035740,1.09
2023-02-26,102900051000463,1.93
2023-02-26,102900051010455,1.39
2023-02-26,106949711300259,0.51
2023-02-26,106971533455008,0.41
2023-02-27,102900005115762,2.13
2023-02-27,102900005115786,2.54
2023-02-27,102900005115823,0.91
2023-02-27,102900005115908,1.34
2023-02-27,102900005115960,0.12
2023-02-27,102900005116257,1.78
2023-02-27,102900005116509,1.62
2023-02-27,102900005116530,2.23
2023-02-27,102900005116714,1.14
2023-02-27,102900005116790,0.54
2023-02-27,102900005116837,0.96
2023-02-27,102900005116899,0.51
2023-02-27,102900005116943,1.64
2023-02-27,102900005117209,3.26
2023-02-27,102900005118831,0.5
2023-02-27,102900005122654,0.76
2023-02-27,102900011000328,1.25
2023-02-27,102900011001219,2.37
2023-02-27,102900011006948,2.0
2023-02-27,102900011007044,0.55
2023-02-27,102900011010891,1.27
2023-02-27,102900011013274,0.91
2023-02-27,102900011016701,2.26
2023-02-27,102900011021842,1.3
2023-02-27,102900011023464,1.12
2023-02-27,102900011030059,0.42
2023-02-27,102900011030097,0.45
2023-02-27,102900011030110,0.4
2023-02-27,102900011031100,0.21
2023-02-27,102900011031926,0.49
2023-02-27,102900011032022,0.52
2023-02-27,102900011032237,0.27
2023-02-27,102900011032244,0.51
2023-02-27,102900011032251,0.58
2023-02-27,102900011032343,0.91
2023-02-27,102900011032848,0.22
2023-02-27,102900011033944,1.16
2023-02-27,102900011034231,0.39
2023-02-27,102900011034330,0.62
2023-02-27,102900011034439,0.22
2023-02-27,102900011035078,1.74
2023-02-27,102900011035740,1.1
2023-02-27,102900051000463,1.89
2023-02-27,102900051010455,0.97
2023-02-27,106949711300259,0.49
2023-02-27,106971533455008,0.41
2023-02-28,102900005115168,0.72
2023-02-28,102900005115762,1.95
2023-02-28,102900005115786,2.54
2023-02-28,102900005115823,0.91
2023-02-28,102900005115908,1.25
2023-02-28,102900005115960,0.12
2023-02-28,102900005116257,1.65
2023-02-28,102900005116509,1.62
2023-02-28,102900005116530,2.23
2023-02-28,102900005116714,1.16
2023-02-28,102900005116790,0.53
2023-02-28,102900005116837,0.94
2023-02-28,102900005116899,0.51
2023-02-28,102900005116943,1.64
2023-02-28,102900005117209,3.26
2023-02-28,102900005118831,0.5
2023-02-28,102900005122654,0.76
2023-02-28,102900011006948,2.0
2023-02-28,102900011007044,0.55
2023-02-28,102900011007464,7.66
2023-02-28,102900011007471,2.92
2023-02-28,102900011010891,1.28
2023-02-28,102900011013274,0.92
2023-02-28,102900011016701,2.26
2023-02-28,102900011021842,1.3
2023-02-28,102900011023464,1.11
2023-02-28,102900011030059,0.42
2023-02-28,102900011030097,0.39
2023-02-28,102900011030110,0.4
2023-02-28,102900011030905,0.32
2023-02-28,102900011031100,0.21
2023-02-28,102900011031216,1.28
2023-02-28,102900011031926,0.49
2023-02-28,102900011032022,0.51
2023-02-28,102900011032237,0.31
2023-02-28,102900011032244,0.5
2023-02-28,102900011032251,0.6
2023-02-28,102900011032343,0.91
2023-02-28,102900011032848,0.22
2023-02-28,102900011033944,1.16
2023-02-28,102900011034026,0.89
2023-02-28,102900011034231,0.4
2023-02-28,102900011034330,0.61
2023-02-28,102900011034439,0.22
2023-02-28,102900011035078,1.75
2023-02-28,102900011035740,1.1
2023-02-28,102900011036242,0.49
2023-02-28,102900051000463,1.85
2023-02-28,102900051010455,0.84
2023-02-28,106949711300259,0.49
2023-02-28,106971533455008,0.41
2023-03-01,102900005115168,0.72
2023-03-01,102900005115762,1.83
2023-03-01,102900005115786,2.54
2023-03-01,102900005115823,0.91
2023-03-01,102900005115908,1.25
2023-03-01,102900005115960,0.12
2023-03-01,102900005116257,1.62
2023-03-01,102900005116509,1.58
2023-03-01,102900005116530,2.23
2023-03-01,102900005116714,1.17
2023-03-01,102900005116790,0.51
2023-03-01,102900005116837,0.93
2023-03-01,102900005116899,0.51
2023-03-01,102900005116943,1.64
2023-03-01,102900005117209,3.26
2023-03-01,102900005118831,0.51
2023-03-01,102900005122654,0.76
2023-03-01,102900011001219,2.37
2023-03-01,102900011006948,2.0
2023-03-01,102900011007044,0.56
2023-03-01,102900011007464,7.66
2023-03-01,102900011010891,1.28
2023-03-01,102900011013274,0.92
2023-03-01,102900011016701,2.26
2023-03-01,102900011021842,1.29
2023-03-01,102900011023464,1.08
2023-03-01,102900011030059,0.4
2023-03-01,102900011030097,0.38
2023-03-01,102900011030110,0.4
2023-03-01,102900011031100,0.22
2023-03-01,102900011031926,0.49
2023-03-01,102900011032022,0.48
2023-03-01,102900011032237,0.35
2023-03-01,102900011032244,0.49
2023-03-01,102900011032251,0.6
2023-03-01,102900011032343,0.89
2023-03-01,102900011032848,0.22
2023-03-01,102900011033944,1.16
2023-03-01,102900011034026,0.93
2023-03-01,102900011034231,0.39
2023-03-01,102900011034330,0.62
2023-03-01,102900011034439,0.22
2023-03-01,102900011035078,1.63
2023-03-01,102900011035740,1.01
2023-03-01,102900011036242,0.49
2023-03-01,102900051010455,0.84
2023-03-01,106949711300259,0.49
2023-03-01,106971533455008,0.41
2023-03-02,102900005115762,1.83
2023-03-02,102900005115786,2.54
2023-03-02,102900005115823,0.91
2023-03-02,102900005115908,1.25
2023-03-02,102900005115960,0.12
2023-03-02,102900005115977,2.55
2023-03-02,102900005116257,1.51
2023-03-02,102900005116509,1.55
2023-03-02,102900005116530,2.23
2023-03-02,102900005116714,1.19
2023-03-02,102900005116790,0.52
2023-03-02,102900005116837,0.93
2023-03-02,102900005116899,0.5
2023-03-02,102900005118831,0.53
2023-03-02,102900005122654,0.76
2023-03-02,102900011001219,2.48
2023-03-02,102900011006948,2.0
2023-03-02,102900011007044,0.56
2023-03-02,102900011007464,7.66
2023-03-02,102900011008515,1.82
2023-03-02,102900011010891,1.28
2023-03-02,102900011011669,2.56
2023-03-02,102900011013274,0.92
2023-03-02,102900011016701,2.27
2023-03-02,102900011021842,1.29
2023-03-02,102900011023464,1.08
2023-03-02,102900011030059,0.39
2023-03-02,102900011030097,0.38
2023-03-02,102900011030110,0.4
2023-03-02,102900011031100,0.24
2023-03-02,102900011031926,0.48
2023-03-02,102900011032022,0.48
2023-03-02,102900011032237,0.33
2023-03-02,102900011032244,0.49
2023-03-02,102900011032251,0.58
2023-03-02,102900011032343,0.86
2023-03-02,102900011032848,0.22
2023-03-02,102900011033944,1.16
2023-03-02,102900011034026,0.94
2023-03-02,102900011034231,0.38
2023-03-02,102900011034330,0.62
2023-03-02,102900011034439,0.22
2023-03-02,102900011035078,1.63
2023-03-02,102900011035740,1.02
2023-03-02,102900051000463,1.75
2023-03-02,102900051010455,0.84
2023-03-02,106949711300259,0.48
2023-03-02,106971533455008,0.4
2023-03-03,102900005115762,1.83
2023-03-03,102900005115786,2.54
2023-03-03,102900005115823,0.91
2023-03-03,102900005115908,1.25
2023-03-03,102900005115960,0.12
2023-03-03,102900005116257,1.54
2023-03-03,102900005116509,1.55
2023-03-03,102900005116530,2.23
2023-03-03,102900005116714,1.22
2023-03-03,102900005116790,0.51
2023-03-03,102900005116837,0.74
2023-03-03,102900005116899,0.52
2023-03-03,102900005118831,0.53
2023-03-03,102900005122654,0.76
2023-03-03,102900011001219,2.47
2023-03-03,102900011007044,0.56
2023-03-03,102900011007464,8.02
2023-03-03,102900011010891,1.28
2023-03-03,102900011011669,2.56
2023-03-03,102900011013274,0.91
2023-03-03,102900011016701,2.19
2023-03-03,102900011021842,1.29
